date,open,high,low,close,volume,RSI,PPO,ADX,MOM,CCI,ROC,WILLR,SMA20,SMA50,SMA100,EMA20,EMA50,EMA100,PSAR,OBV,ADOSC,MFI,ATR,BBANDS_upper,BBANDS_middle,BBANDS_lower,STOCH_K,STOCK_D,MACD,MACD_S,MACD_H
2003-02-25,22.39999961853028,23.0,21.6200008392334,14.067899703979492,20170600,,,,,,,,,,,,,,,20170600.0,,,,,,,,,,,
2003-02-26,22.75,23.100000381469727,22.61000061035156,14.092537879943848,13479300,,,,,,,,,,,,,,21.6200008392334,33649900.0,,,,,,,,,,,
2003-02-27,23.0,23.200000762939453,22.600000381469727,14.234200477600098,14378200,,,,,,,,,,,,,,21.649600830078125,48028100.0,,,,,,,,,,,
2003-02-28,22.729999542236328,23.59000015258789,22.729999542236328,14.443620681762695,11461300,,,,,,,,,,,,,,21.71161682739258,59489400.0,,,,,,,,,,,
2003-03-03,23.489999771118164,23.770000457763672,23.0,14.221879005432127,10208200,,,,,,,,,,,,,,21.824319826904297,49281200.0,,,,14.479272285251351,14.212027549743652,13.944782814235952,,,,,
2003-03-04,22.88999938964844,22.89999961853028,22.049999237060547,13.61211395263672,11893200,,,,,,,,,,,,,,21.97997427737305,37388000.0,,,,14.67717969737649,14.120870399475098,13.564561101573709,,,,,
2003-03-05,22.0,22.489999771118164,21.76000022888184,13.642906188964844,11008300,,,,,,,,,,,,,,23.770000457763672,48396300.0,,,,14.708624438462437,14.030944061279296,13.353263684096156,,,,,
2003-03-06,21.96999931335449,22.440000534057617,21.76000022888184,13.61211395263672,8971100,,,,,,,,,,,,,,23.729800453186037,39425200.0,,,,14.616890340514033,13.90652675628662,13.19616317205921,,,,,
2003-03-07,21.56999969482422,22.59000015258789,21.51000022888184,13.87079906463623,10939100,,,,,,,,,,,,,,23.69040444869995,50364300.0,,,,14.263514923600814,13.791962432861329,13.320409942121843,-382.4068750188106,-409.5007242717618,,,
2003-03-10,22.350000381469727,22.61000061035156,21.84000015258789,13.501240730285645,7610700,,,,,,,,,,,,,,23.603188279907226,42753600.0,-685214326.2909381,,,13.890781905676048,13.647834777832031,13.404887649988016,-439.8517159218608,-418.5058954614897,,,
2003-03-11,21.989999771118164,22.229999542236328,21.75,13.433306694030762,7190100,,,,-0.6345930099487305,,-4.5109293021844525,,,,,,,,23.51946075786621,35563500.0,-701872653.8874183,,,13.911580985980097,13.61207332611084,13.312565666241584,-549.4774432235907,-457.2453447214209,,,
2003-03-12,21.75,22.18000030517578,21.65999984741211,13.692707061767578,10365400,,,,-0.3998308181762695,,-2.837181078259144,,,,,,,,23.43908233670684,45928900.0,-749243364.0511436,,,13.928217963253232,13.622033500671389,13.315849038089542,-673.6924606714095,-554.3405399389538,,,
2003-03-13,22.5,23.200000762939453,22.270000457763672,14.297979354858398,11208700,,,,0.0637788772583007,,0.4480678585261355,,,,,,,,23.36191905239384,57137600.0,-765218550.4898491,,,14.378824713048326,13.759206581115723,13.13958844918312,-623.8846811131913,-615.6848616693973,,,
